"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"Chromosome","freebayes-snp-chr-3395787-A","CDO30_RS16420","NP_385897.1","FUSC family protein",3395542,3397557,"synonymous_variant",1,-0.3513925,0.073,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3395897-C","CDO30_RS16420","NP_385897.1","FUSC family protein",3395542,3397557,"missense_variant",1,-0.1900139,0.309,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3400442-A","CDO30_RS16435","NP_385894.1","ATP-binding protein",3399396,3400910,"synonymous_variant",1,-0.1533742,0.288,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3431456-C","CDO30_RS16610","NP_385861.1","peptidase T4",3430518,3431522,"missense_variant",1,-0.363283,0.068,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3545138-T","CDO30_RS17205","WP_013844467.1","hypothetical protein",3544951,3545142,"missense_variant",1,-0.1598771,0.283,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-357010-G","CDO30_RS01845","NP_385301.1","rhodanese-like domain-containing protein",356914,357294,"synonymous_variant",1,-0.3109171,0.084,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3579911-G","CDO30_RS17415","NP_385719.1","hypothetical protein",3579648,3579941,"synonymous_variant",1,-0.1861265,0.382,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-3612494-C","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,0.2510366,0.131,"leaf1+(DZA-3)","DZA only","single","other"
"Chromosome","freebayes-snp-chr-396019-C","CDO30_RS02020","NP_385267.1","AMP-dependent synthetase",393660,396317,"missense_variant",1,-0.3235821,0.079,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-405270-C","lptF","NP_385260.1","LPS export ABC transporter permease LptF",404551,405723,"synonymous_variant",1,0.2363906,0.099,"leaf1+(DZA-3)","DZA only","single","other"
"Chromosome","freebayes-snp-chr-455170-T","CDO30_RS02320","YP_001326397.1","folate-binding protein",454976,455824,"synonymous_variant",1,-0.1517504,0.356,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-470961-C","CDO30_RS02390","NP_385196.1","DUF2339 domain-containing protein",469927,472713,"missense_variant",1,0.2238747,0.141,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-473008-G","CDO30_RS02400","NP_385195.1","DUF839 domain-containing protein",472958,474961,"synonymous_variant",1,-0.2323278,0.115,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-475099-G","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,-0.3827349,0.058,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-485361-T","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,-0.3614747,0.068,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-501424-T","CDO30_RS02535","NP_385167.1","outer membrane autotransporter barrel domain-containing protein",498039,502274,"missense_variant",1,0.2334356,0.11,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-505170-G","CDO30_RS02555","NP_385164.1","lytic transglycosylase",504522,506567,"missense_variant",1,-0.1813255,0.304,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-505220-G","CDO30_RS02555","NP_385164.1","lytic transglycosylase",504522,506567,"synonymous_variant",1,-0.1791315,0.325,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-510029-C","CDO30_RS02575","NP_385159.1","site-specific integrase",509717,510649,"synonymous_variant",1,-0.2875502,0.147,"leaf1-(DZA-1)","DZA only","single","other"
"Chromosome","freebayes-snp-chr-510903-G","CDO30_RS02580","NP_385158.1","porin",510759,511796,"synonymous_variant",1,-0.2202606,0.319,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-511080-A","CDO30_RS02580","NP_385158.1","porin",510759,511796,"synonymous_variant",1,0.3411229,0.131,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-511476-A","CDO30_RS02580","NP_385158.1","porin",510759,511796,"synonymous_variant",1,0.2289979,0.157,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-516040-G","CDO30_RS02620","NP_385153.1","DUF2147 domain-containing protein",515759,516100,"synonymous_variant",1,-0.1590415,0.335,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-562460-G","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,-0.4003177,0.068,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-565226-C","CDO30_RS02860","NP_385109.2","peptidoglycan-binding protein",564329,565288,"synonymous_variant",1,-0.3187705,0.052,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-566087-A","CDO30_RS02865","NP_385108.1","two-component sensor histidine kinase",565260,566837,"synonymous_variant",1,-0.1449853,0.346,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-575225-G","CDO30_RS02915","NP_385098.1","Na(+)/H(+) antiporter subunit A",572996,575371,"synonymous_variant",1,0.1921474,0.173,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-57536-A","CDO30_RS00270","NP_385594.1","AzlC family protein",57290,58036,"synonymous_variant",1,0.2162749,0.162,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-57596-A","CDO30_RS00270","NP_385594.1","AzlC family protein",57290,58036,"synonymous_variant",1,0.2027048,0.162,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-639453-A","CDO30_RS03245","YP_001326238.1","chromosome segregation protein SMC",637531,640992,"missense_variant",1,0.2366958,0.141,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-682632-A","CDO30_RS03465","NP_384996.1","ABC transporter ATP-binding protein",682111,682791,"synonymous_variant",1,0.2082621,0.152,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-737551-T","CDO30_RS03715","NP_384948.1","hypothetical protein",736910,737989,"synonymous_variant",1,-0.3181721,0.073,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-737818-C","CDO30_RS03715","NP_384948.1","hypothetical protein",736910,737989,"synonymous_variant",1,-0.1718957,0.309,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-759529-C","CDO30_RS03835","NP_384926.1","trimethylamine methyltransferase",759496,761040,"synonymous_variant",1,-0.1457315,0.398,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-771695-T","CDO30_RS03880","NP_384916.1","3-deoxy-D-manno-octulosonic acid transferase",770777,772090,"synonymous_variant",1,-0.1647224,0.351,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-778692-G","rsmD","NP_384908.1","16S rRNA (guanine(966)-N(2))-methyltransferase RsmD",778662,779222,"synonymous_variant",1,-0.222531,0.136,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-795203-C","CDO30_RS03995","NP_384893.1","ATP phosphoribosyltransferase regulatory subunit",794597,795736,"synonymous_variant",1,-0.175856,0.372,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-81474-C","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,0.2739475,0.272,"leaf1+(DZA-3)","DZA only","single","other"
"Chromosome","freebayes-snp-chr-820623-T","CDO30_RS04115","NP_384869.1","hydrogen peroxide-inducible genes activator",820288,821223,"synonymous_variant",1,-0.2500782,0.11,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-875175-A","CDO30_RS04390","NP_384821.1","ABC transporter ATP-binding protein",874794,875939,"synonymous_variant",1,-0.333982,0.068,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-886070-G","CDO30_RS04435","NP_384813.1","aminoacetone oxidase family FAD-binding enzyme",885432,886616,"synonymous_variant",1,-0.2993438,0.073,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-914526-A","flgK","NP_384786.1","flagellar hook-associated protein FlgK",914481,915899,"synonymous_variant",1,0.2263202,0.162,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-934925-A","flgC","NP_384766.1","flagellar basal body rod protein FlgC",934661,935080,"synonymous_variant",1,0.298113,0.131,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-93831-C","CDO30_RS00440","NP_385562.3","bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase",93286,94590,"synonymous_variant",1,-0.3821767,0.063,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-941085-A","CDO30_RS04710","NP_384759.1","flagellar motor switch protein FliM",940357,941304,"synonymous_variant",1,-0.2950254,0.079,"leaf1-(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-949421-C","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",1,0.3136083,0.059,"leaf1+(A17-4)","A17 only","single","other"
"Chromosome","freebayes-snp-chr-949455-G","gene-CDO30_RS00160",NA,"non-coding",NA,NA,"intragenic_variant",2,0.29830465,0.171,"leaf1+(DZA-3), leaf1+(A17-4)","Both","con","other"
"Chromosome","freebayes-snp-chr-970459-T","CDO30_RS04855","NP_384731.1","hypothetical protein",970370,970558,"synonymous_variant",1,-0.3734963,0.052,"leaf1-(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-1001406-A","CDO30_RS23355-CDO30_RS23370","YP_001314413.1","protease",1000914,1002449,"intergenic_region",1,0.2405945,0.205,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1001919-G","CDO30_RS23355-CDO30_RS23370","YP_001314413.1","protease",1000914,1002449,"intergenic_region",1,0.2317896,0.284,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1002064-C","CDO30_RS23355-CDO30_RS23370","YP_001314413.1","protease",1000914,1002449,"intergenic_region",1,0.1940053,0.221,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1005160-A","msrA","NP_436289.1","peptide-methionine (S)-S-oxide reductase",1004884,1005390,"synonymous_variant",1,-0.2286305,0.132,"leaf1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1005722-C","msrB","NP_436288.1","peptide-methionine (R)-S-oxide reductase",1005391,1005834,"missense_variant",1,-0.3793159,0.089,"leaf1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1020460-T","CDO30_RS23455-CDO30_RS23465",NA,"non-coding",NA,NA,"intergenic_region",1,0.2229052,0.313,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1020709-T","CDO30_RS23465","NP_436274.1","FAD-binding oxidoreductase",1020466,1021791,"synonymous_variant",1,0.1432397,0.449,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1021639-A","CDO30_RS23465","NP_436274.1","FAD-binding oxidoreductase",1020466,1021791,"synonymous_variant",1,-0.1674904,0.46,"leaf1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1023019-A","CDO30_RS23475","NP_436272.1","ABC transporter ATP-binding protein",1022612,1024267,"synonymous_variant",1,0.1432553,0.444,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1023050-T","CDO30_RS23475","NP_436272.1","ABC transporter ATP-binding protein",1022612,1024267,"synonymous_variant",1,0.3587808,0.15,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1024282-C","CDO30_RS23480","NP_436271.1","ABC transporter permease",1024267,1025130,"synonymous_variant",2,0.32591525,0.08,"leaf1+(DZA-3), leaf1+(A17-4)","Both","con","other"
"pSymA","freebayes-snp-psyma-1025313-C","CDO30_RS23485","NP_436270.1","ABC transporter permease",1025127,1026077,"synonymous_variant",1,0.2690506,0.086,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1027714-C","CDO30_RS23490","NP_436269.1","ABC transporter substrate-binding protein",1026169,1027779,"synonymous_variant",1,0.3458839,0.064,"leaf1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-1029522-A","CDO30_RS23500","NP_436267.1","aspartate aminotransferase family protein",1028802,1030178,"synonymous_variant",2,0.27984605,0.08,"leaf1+(DZA-3), leaf1+(A17-4)","Both","con","other"
"pSymA","freebayes-snp-psyma-1030882-T","CDO30_RS23505","YP_001314274.1","N-acetyltransferase",1030193,1031029,"missense_variant",2,0.32784285,0.085,"leaf1+(DZA-3), leaf1+(A17-4)","Both","con","other"
